BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,EdgeCount,Indegree,NeighborhoodConnectivity,Outdegree
0.202048035,0.270855271,0.117715618,66,64,215.0757576,2
3.067764324,0.451707317,0.076161758,253,72,128.6351931,181
0.481456078,0.335118703,0.139599318,71,59,175.6666667,12
0,0,0.146376812,46,46,150.4347826,0
0.293749619,0.376239233,0.140372671,75,45,185.8142857,30
0.314439474,0.347493245,0.107496195,75,53,208.6849315,22
0,0,0.132352941,17,17,154.1176471,0
10.9554883,0.516049933,0.036162169,551,89,116.3377111,462
0.028126898,0.245519143,0.097537879,33,29,162.8484848,4
0.152937597,0.325323215,0.163256607,73,59,192.4637681,14
0.281824323,0.34780649,0.087486157,43,26,143.3488372,17
3.058107773,0.351770248,0.052384452,163,128,150.8535032,35
0,0,0.072192513,34,34,130.2352941,0
0.339020788,0.324547876,0.111111111,48,45,165.3695652,3
0.02619614,1,0.061403509,39,38,153.5384615,1
0,0,0.023809524,28,28,89.28571429,0
0,0,0.12815735,70,70,155.5857143,0
0,0,0.104497354,28,28,174.6785714,0
0.033281006,0.276715276,0.086059744,38,26,135.9473684,12
0,0,0.077777778,10,10,174,0
0,0,0.103145236,47,47,207.3829787,0
0.363792845,0.266459484,0.113846154,28,26,181.3076923,2
0.434525189,0.367693774,0.156111929,105,79,159.755102,26
0,0,0.087912088,14,14,161.9285714,0
3.416347861,0.440365227,0.083314012,250,93,132.004386,157
4.020987982,0.462352706,0.075421589,284,74,138.121673,210
0.589085851,0.293595434,0.169047619,37,34,174.25,3
1.228026151,0.42321755,0.120212469,166,67,148.755102,99
0.474761993,0.287470508,0.124113475,49,47,195.6666667,2
3.282868867,0.475945724,0.042476943,283,39,121.7644928,244
0.237102195,0.393039049,0.138942308,68,40,189.1846154,28
0.866632625,0.382644628,0.099152542,62,20,166.7333333,42
0.067174601,0.344801906,0.177177177,40,32,206.8108108,8
0.461844038,0.38346861,0.13015873,96,50,165.8021978,46
0.427843862,0.432225541,0.111650485,112,25,161.9326923,87
2.597278911,0.407426962,0.094708995,203,101,144.3736842,102
0.683106926,0.349433962,0.103346902,68,38,163.4179104,30
6.580419783,0.489532671,0.04834276,428,73,112.0985222,355
0.459770815,0.346401317,0.107962213,40,25,174.2051282,15
1.418377288,0.428942005,0.113777778,139,59,155.6904762,80
2.289669206,0.425160698,0.113952269,135,85,168.1129032,50
0.098741654,0.339791575,0.124584718,45,33,169.6046512,12
0,0,0.22875817,18,18,209.1111111,0
0,0,0.069283637,195,195,151.2512821,0
0.524820275,0.231708538,0.101507092,49,48,204.4166667,1
1.193279479,0.301550085,0.071428571,44,41,146.5813953,3
1.060228359,0.298132646,0.09585038,61,56,200.4915254,5
0,0,0.186594203,24,24,196.9166667,0
0.051318476,1,0.11969697,45,43,219.8222222,2
0.512300572,0.324775533,0.114246068,47,38,177.9787234,9
3.653671929,0.42283105,0.078912467,118,52,166.6923077,66
0,0,0.178062678,27,27,202.1851852,0
0.116904951,0.296376904,0.08299285,90,86,209.0449438,4
0.275720204,0.308913798,0.108333333,17,11,158.125,6
0.749934448,0.354192166,0.1129483,119,94,176.4473684,25
1.842123263,0.410388229,0.079102624,118,48,147.2719298,70
1.894532468,0.431018432,0.081985955,173,80,127.9426752,93
0.321282321,0.297749196,0.110613811,70,66,192.4782609,4
0.474456187,0.386219553,0.103383459,61,27,160.0526316,34
0.203392917,0.340241035,0.188948307,35,30,204.7647059,5
0,0,0.118079096,60,60,145.4666667,0
0.860140441,0.32972511,0.096230954,89,70,183.6091954,19
0.394464991,0.409155179,0.109859155,77,32,186.6619718,45
0.383383274,0.363365249,0.153903904,40,22,187.5405405,18
0.666833056,0.322783045,0.159536542,35,28,192.1470588,7
0.043037489,0.308050566,0.192307692,27,24,225.962963,3
0.583401008,0.385447885,0.120658836,97,29,166.3146067,68
0.130836759,0.334489236,0.178367347,50,34,189.04,16
1.129924991,0.407211961,0.092844365,137,70,177.9076923,67
0,0,0.2,6,6,198.8333333,0
2.95009932,0.420985634,0.072298488,212,71,116.1907216,141
0,0,0.110084034,35,35,156.5714286,0
0,0,0.141625616,29,29,219.0689655,0
0,0,0.140819964,34,34,177.8823529,0
0.013575879,0.287363456,0.141749723,43,41,185.5581395,2
2.139909774,0.402959095,0.060678963,89,46,141.3218391,43
0.587735304,0.355880092,0.148561508,66,56,188.046875,10
1.422437076,0.4122151,0.074947953,137,64,148.2651515,73
1.910627846,0.371827819,0.12149158,96,80,183.1034483,16
0,0,0.055446836,147,147,124.4489796,0
1.080734117,0.386219553,0.104132231,124,77,173.2809917,47
0.178791507,0.351503189,0.147548566,49,33,199.0212766,16
1.464584538,0.287470508,0.091411565,50,49,170.5918367,1
0.245703934,0.310363319,0.110795455,33,25,174.3636364,8
0.002679834,0.227027557,0.10782241,44,43,182.5227273,1
0.589252093,0.293558204,0.080109127,64,61,151.6875,3
0,0,0.208045977,30,30,240.7666667,0
0,0,0.136363636,22,22,228.7727273,0
0.761596518,0.358359133,0.10521978,109,73,148.9904762,36
0,0,0.098293595,93,93,152.8709677,0
0.002740222,1,0.114942529,30,29,185.3666667,1
0,0,0.154040404,45,45,177.7777778,0
1.411045333,0.331947233,0.115294118,55,46,151.3333333,9
0,0,0.086956522,23,23,163.2608696,0
0.01200172,0.257336594,0.114646465,46,44,161.8,2
0,0,0.122132254,39,39,169.025641,0
0,0,0.059003497,144,144,140.6111111,0
0,0,0.118065434,38,38,198.1315789,0
0.540163106,0.330101241,0.077566712,68,55,176.880597,13
0.084417861,0.328182591,0.178281069,47,38,173.1904762,9
0,0,0.185490196,51,51,215.2745098,0
0,0,0.170493197,49,49,207.5510204,0
0.994781231,0.36664555,0.12652207,82,48,143.6438356,34
0.01231544,0.303845649,0.199596774,32,30,252.8125,2
0,0,0.136029412,17,17,250.3529412,0
0.533377073,0.40749868,0.125754527,77,21,168.3943662,56
0,0,0.21031746,36,36,236.8333333,0
1.404101889,0.40807333,0.112662014,124,88,182.4957983,36
0.359575534,0.402119159,0.112231869,91,25,147.5617978,66
0.613909147,0.353435115,0.121669004,99,83,159.9784946,16
1.48196737,0.405216174,0.104576772,143,55,120.1171875,88
0,0,0.13608871,32,32,233.5625,0
0,0,0.28030303,12,12,296.5833333,0
0.534987959,0.340041128,0.096804511,60,50,201.8245614,10
0,0,0.06043956,14,14,213.9285714,0
0,0,0.142857143,21,21,171.5714286,0
3.167098781,0.426335175,0.085461756,189,68,123.0289017,121
0,0,0.073231459,254,254,151.8976378,0
0.097994238,0.313685637,0.156410256,67,60,188.6818182,7
0,0,0.146683673,49,49,167.6734694,0
0,0,0.134482759,30,30,225.2666667,0
0,0,0.197701149,30,30,172.4,0
0.834004357,0.355552143,0.107070707,57,29,123.9636364,28
0.317218634,0.319751381,0.109178744,46,38,172.7391304,8
0.937513582,0.307029178,0.084717608,43,37,136.3488372,6
0.130226603,0.321706504,0.13974359,41,34,190.65,7
0,0,0.094771242,18,18,165.8888889,0
0.148703494,0.393975494,0.092071611,69,22,180.942029,47
1.566444055,0.360143124,0.108695652,121,82,168.8608696,39
0.476025619,0.34806796,0.097460317,128,105,162.047619,23
0.019338811,0.310988716,0.202279202,27,22,229.5555556,5
0.059918078,0.321706504,0.151981352,68,65,186.2121212,3
1.785495598,0.346868445,0.135332059,95,81,188.076087,14
0,0,0.187692308,26,26,238.9615385,0
1.080201612,0.3747774,0.105438469,134,111,188.1472868,23
3.888541503,0.437039834,0.079545455,280,135,163.655303,145
0,0,0.094638695,66,66,152.0909091,0
0,0,0.132142857,56,56,188.2678571,0
0.173505762,0.282076276,0.186666667,25,22,212.24,3
0.018832431,0.296149418,0.215384615,26,23,233.3461538,3
0.337956556,0.241271496,0.106896552,30,28,196.9,2
0.174858378,1,0.044334975,29,28,108.3448276,1
0.501684823,0.342101374,0.096788783,70,58,178.8208955,12
0,0,0.14379085,18,18,207.4444444,0
0,0,0.128947368,20,20,165.15,0
0.309090683,0.368044515,0.090322581,31,17,164.2903226,14
0.750127954,0.331329612,0.079215872,150,133,154.130137,17
12.10905788,0.471007121,0.057155481,422,181,121.4754522,241
3.021040488,0.443401647,0.076646471,213,105,170.8564356,108
0.182335304,0.344135573,0.166182874,54,40,193.1509434,14
0.25161136,0.327718007,0.133816425,48,40,181.3478261,8
1.00617901,0.370637208,0.126594327,112,90,183.5145631,22
0,0,0.166666667,22,22,235.1818182,0
0.823847001,0.396132786,0.121613791,121,72,188.4491525,49
0,0,0.11147086,47,47,236.5106383,0
0.970912598,0.346868445,0.128424658,77,63,187.3424658,14
0.617413315,0.311700552,0.11092437,35,26,166.6,9
18.89477206,0.463834903,0.053679245,481,266,127.2023529,215
0,0,0.178520626,38,38,214.4736842,0
0.490787077,0.352359209,0.070903955,60,24,122.3333333,36
0,0,0.139112903,32,32,225.875,0
0,0,0.090017825,34,34,162.3823529,0
0,0,0.200996678,43,43,231.1860465,0
0,0,0.090017825,34,34,197.3529412,0
0,0,0.183982684,22,22,262.1818182,0
0,0,0.19047619,7,7,257.8571429,0
0.602438797,0.345573966,0.105656849,93,79,199.6666667,14
1.508507947,0.414503133,0.100874166,171,100,189.5061728,71
1.579700348,0.436216318,0.104729214,121,49,185.0869565,72
0,0,0.135858586,45,45,194.6222222,0
0,0,0.077578858,69,69,158.6376812,0
0,0,0.121038251,61,61,189.8032787,0
0.875260488,0.395253543,0.107258301,84,50,195.0240964,34
3.983231369,0.41561939,0.07993763,281,140,135.4807692,141
0,0,0.097402597,22,22,197.6363636,0
0.377003297,0.378577269,0.130056324,67,32,181.3333333,35
0.505114131,0.356044294,0.081775701,110,79,175.287037,31
0,0,0.025575911,149,149,94.14765101,0
0.385544931,0.312711063,0.105263158,38,36,184.8684211,2
0,0,0.067692308,26,26,170.5384615,0
0,0,0.038461538,14,14,156.1428571,0
12.45827137,0.477418024,0.054875788,484,160,128.9701149,324
0,0,0.05695318,54,54,181.462963,0
0,0,0.059139785,31,31,149.1612903,0
3.31698132,0.42321755,0.059398496,199,99,140.3631579,100
1.667299077,0.369749241,0.104315324,117,71,174.6788991,46
1.455446666,0.355825392,0.075809524,130,117,150.0952381,13
0.254746403,0.304324964,0.080984952,88,83,189.4534884,5
6.030494155,0.405145257,0.059362493,279,232,146.4188679,47
0.959882823,0.361210797,0.146825397,68,57,217.890625,11
66.59174856,0.571604938,0.028677327,1167,274,98.84694836,893
0.006513126,0.302772692,0.107692308,41,40,186.225,1
0,0,0.142857143,21,21,212.3809524,0
0,0,0.103156049,59,59,201.6779661,0
0,0,0.105882353,35,35,181.4571429,0
1.701075194,0.402468707,0.113247353,176,116,164.4402516,60
1.941858673,0.370637208,0.092808038,62,50,177.6451613,12
2.006499152,0.379757218,0.104251299,150,118,163.3082192,32
0.908329056,0.396743787,0.105536942,114,65,176.8504673,49
0,0,0.141534392,28,28,213.1071429,0
0.557344868,0.38933737,0.118421053,79,50,197.9868421,29
1.836272504,0.41968818,0.10028342,156,110,173.3767123,46
0,0,0.051744026,331,331,121.9667674,0
0,0,0.053737374,100,100,131.34,0
0.813352039,0.383722858,0.102380952,111,72,175.2666667,39
3.267756382,0.432872102,0.100629373,275,162,155.4309623,113
1.365048306,0.405429072,0.082313965,112,63,171.5137615,49
3.619860454,0.387577432,0.083937636,209,165,133.8477157,44
0.918996613,0.323414362,0.120084694,58,52,170.9482759,6
0,0,0.128919861,42,42,210.5,0
0,0,0.089537223,71,71,170.3521127,0
4.4091404,0.448035611,0.080607365,219,63,145.102439,156
0.595491474,0.406782639,0.117968254,136,72,180.0873016,64
0,0,0.093333333,25,25,159.4,0
0.842598552,0.392372881,0.122196796,126,93,178.3391304,33
1.719798383,0.374959508,0.123238381,126,101,170.9913793,25
0,0,0.10172144,72,72,213.5,0
0.402496969,0.374534865,0.145686783,76,53,207.8108108,23
0,0,0.122421999,62,62,220.5,0
2.161156542,0.386735717,0.070899504,186,151,162.7206704,35
0,0,0.068589744,40,40,156.775,0
0.587946048,0.286085022,0.091141833,63,59,224.7301587,4
0,0,0.113291139,80,80,181.175,0
0.201754986,0.333333333,0.102982456,77,58,191.7763158,19
4.214883482,0.419384058,0.082935877,233,94,140.0900901,139
10.36568635,0.470528455,0.060373308,444,162,129.302439,282
0.795319389,0.369041926,0.116855087,145,116,183.35,29
1.741446138,0.387512554,0.102276589,116,81,166.9816514,35
1.113600379,0.431902985,0.12835542,121,59,188.5504587,62
2.986829452,0.367110688,0.116678028,176,129,172.3558282,47
0.624824426,0.416292034,0.109340659,109,65,197.1238095,44
0.281049699,0.333381336,0.072624744,77,72,193.5584416,5
1.103641594,0.375994803,0.123334265,161,133,174.6734694,28
0.26625771,0.343115459,0.141209406,97,82,195.7263158,15
1.649061389,0.430857994,0.119345092,169,46,155.7452229,123
0,0,0.096542096,97,97,183.7731959,0
3.042221533,0.401491502,0.127490421,156,104,167.7862069,52
4.835881691,0.450652132,0.092777237,288,113,146.4824903,175
7.142278437,0.449863972,0.064552696,274,85,127.5898438,189
1.557847163,0.375811688,0.092649371,168,130,174.9375,38
0.973963448,0.370340745,0.125071388,115,83,165.7184466,32
0.316734484,0.367402,0.117598344,71,37,185.9857143,34
4.987886132,0.387253262,0.083123984,215,153,163.2772277,62
1.873812875,0.405358081,0.092077208,142,61,169.4701493,81
7.64E-04,1,0.243434343,45,44,272.8888889,1
0,0,0.079831444,186,186,155.9193548,0
0.578302449,0.352037713,0.124031008,91,75,184,16
0,0,0.117837202,83,83,174.8313253,0
0.144505915,1,0.106715507,91,89,203.3296703,2
1.137517884,0.397834679,0.10513245,160,72,162.7368421,88
0.174829175,0.350970285,0.13277512,79,55,161.9220779,24
2.610939305,0.386606546,0.081124132,202,146,151.1382979,56
1.525205209,0.42461482,0.11973569,171,76,177.3459119,95
0.870028907,0.362228133,0.134615385,107,99,185.1238095,8
1.648908407,0.340441176,0.066666667,77,57,173.5066667,20
2.032778587,0.40338038,0.077361232,195,137,164.9086022,58
0.133416276,0.315524056,0.115137347,59,55,227.0847458,4
1.340297141,0.346038864,0.098912832,106,88,164.2254902,18
3.016540823,0.330054177,0.055143365,230,217,142.745614,13
14.13485575,0.474288056,0.060349403,536,263,127.5756303,273
4.024893615,0.444082102,0.099796886,238,82,153.2654028,156
1.965930929,0.399275612,0.091433803,170,81,154.2138365,89
0.076974459,0.328741835,0.109427609,56,47,177.2727273,9
2.418539925,0.407068753,0.102988506,188,100,157.1028571,88
1.953013249,0.405713284,0.08808933,161,141,173.4423077,20
5.737944338,0.457871835,0.064919445,352,81,130.4237805,271
2.025088418,0.43944571,0.10033067,205,74,157.7277487,131
6.848581558,0.486344538,0.062396339,386,67,126.7391304,319
2.861425149,0.441204498,0.10740436,242,94,151.1764706,148
0.633672923,0.41354055,0.086316346,116,47,169.4766355,69
0.371469558,0.367752184,0.099805258,79,23,139.278481,56
0,0,0.141025641,40,40,244.675,0
1.437493326,0.353165523,0.117345034,108,90,165.1923077,18
0,0,0.163732394,72,72,199.5416667,0
0,0,0.080958549,193,193,168.4611399,0
0.24394938,0.329443575,0.118187034,87,77,200.4404762,10
2.903092751,0.391311697,0.098382026,176,136,158.6358025,40
5.318584528,0.42283105,0.08237751,281,134,136.068,147
0.432906917,0.38346861,0.123432602,92,68,214.7272727,24
2.503303746,0.42500459,0.101523048,250,106,144.8295964,144
5.31067099,0.433034044,0.087699593,192,101,170.5989011,91
1.032861104,0.373326883,0.104345273,137,74,164.5267176,63
1.423534204,0.374838083,0.117820614,130,90,159.6048387,40
0,0,0.130408446,108,108,173.6018519,0
0.550501354,0.400588337,0.113372093,139,52,146.8914729,87
0.413509717,0.367402,0.165116279,89,53,197.2906977,36
0,0,0.107347185,82,82,181.902439,0
0.632736473,0.366819838,0.116666667,107,77,166.4583333,30
3.116344155,0.47370575,0.057704045,277,45,138.3791822,232
0.132658929,0.329209329,0.148349163,68,65,198.6567164,3
1.00630045,0.406282906,0.110185185,83,38,178.9135802,45
0,0,0.119047619,64,64,212.9375,0
1.223509506,0.378701129,0.094794095,150,97,163.2569444,53
1.074123711,0.40893835,0.13,77,57,227.8421053,20
0.705603411,0.387188493,0.099690539,122,104,197.2307692,18
0,0,0.14,51,51,226.8039216,0
0.379203246,0.3279966,0.097096189,60,55,189.9655172,5
0,0,0.175665102,72,72,206.3888889,0
0,0,0.150793651,64,64,219.234375,0
0,0,0.102941176,52,52,192.8269231,0
0.737681363,0.423140194,0.097614788,136,51,169.4461538,85
0.473818643,0.328136074,0.094348894,112,97,188.4954955,15
0,0,0.127272727,45,45,200.4222222,0
0,0,0.115895372,71,71,181.7042254,0
0,0,0.112887874,103,103,196.4660194,0
0.629767154,0.391775258,0.121545122,80,59,206.0897436,21
0,0,0.126540127,78,78,172.025641,0
0.203574974,0.232991143,0.148717949,40,38,182,2
2.583300229,0.420985634,0.080092984,178,74,153.0059172,104
0,0,0.146610169,60,60,195.3,0
2.057097256,0.394512611,0.09060034,150,61,140.8873239,89
0.411215183,0.281595913,0.104905063,81,78,197.675,3
0,0,0.2,16,16,318.4375,0
1.895698484,0.430217432,0.078646803,188,57,152.75,131
1.125778542,0.391974263,0.150821596,75,46,192.0694444,29
0,0,0.217391304,24,24,244.8333333,0
0.007629216,0.225216461,0.11622807,58,57,240.9824561,1
2.892211524,0.435723697,0.117130588,173,123,195.654321,50
0.320384152,0.317558299,0.12691522,89,73,187.1235955,16
0,0,0.091111111,100,100,177.51,0
1.332751841,0.2577951,0.063352045,87,85,140.7931034,2
1.708737058,0.391974263,0.105653912,109,56,168.1359223,53
4.44E-04,0.298324742,0.215686275,18,17,287.2222222,1
0,0,0.059428571,126,126,171.4603175,0
0,0,0.148484848,100,100,202.63,0
1.326589694,0.345470825,0.086470399,116,92,143.6160714,24
0.354306511,0.286474446,0.123543124,66,65,212.4242424,1
0.402388425,0.340541336,0.113508682,93,82,190.3483146,11
0.178722845,0.275529636,0.127329193,70,67,211.4,3
0,0,0.133393829,58,58,202.637931,0
0.050787495,0.308091562,0.160886743,69,67,220.0588235,2
1.210646066,0.370518566,0.093130554,134,96,178.9398496,38
0,0,0.15034965,66,66,211.4848485,0
3.649906668,0.357142857,0.055792829,260,228,135.8884462,32
0,0,0.085666968,82,82,171.2560976,0
0,0,0.145731707,41,41,226.5853659,0
0.195392448,0.302812296,0.102443609,59,44,202.7368421,15
0,0,0.102549467,73,73,172.2465753,0
0,0,0.088425926,81,81,178.7901235,0
1.090856836,0.345264728,0.122907154,76,64,200.3424658,12
0,0,0.126666667,76,76,213.3421053,0
0,0,0.147243108,57,57,208.6842105,0
0.508372863,0.335799246,0.127393703,82,68,178.6835443,14
0.809566842,0.370044757,0.12198437,114,69,178.7889908,45
0,0,0.121670962,97,97,189.2164948,0
0,0,0.110482655,52,52,218.6346154,0
0.574030491,0.333525429,0.10086489,95,76,166.4086022,19
0.626088659,0.406140351,0.119413919,93,47,183.5604396,46
0.055564136,0.289882294,0.113841808,61,58,199.1666667,3
1.253060542,0.358914729,0.087545788,100,75,175.5054945,25
0,0,0.120583717,63,63,207.8253968,0
1.012647605,0.303726056,0.061507937,65,61,144,4
0,0,0.06427305,48,48,190.75,0
0,0,0.12004662,78,78,208.474359,0
0.118173794,0.322333612,0.123015873,65,45,192.421875,20
0,0,0.099025974,56,56,208.7142857,0
0.086425242,0.308502132,0.138127854,73,72,218.5068493,1
0.05147151,0.321795941,0.130012531,57,45,199.4912281,12
0,0,0.125589226,55,55,208.6727273,0
0,0,0.128961749,61,61,217.1639344,0
0.34826929,0.344647908,0.14326484,75,57,202.7671233,18
0,0,0.098235098,78,78,194.7564103,0
0,0,0.092105263,57,57,213.3508772,0
0,0,0.072769953,72,72,205.3333333,0
0,0,0.086775674,84,84,217.3571429,0
1.266547612,0.343166321,0.089583333,97,64,171.0104167,33
0,0,0.094774424,79,79,198.5822785,0
0,0,0.160037879,33,33,280.5151515,0
0,0,0.099067599,66,66,187.1969697,0
3.233144322,0.449601864,0.046919912,426,41,94.87804878,385
0.138532899,0.32711601,0.156038647,47,33,208.0434783,14
0,0,0.062605042,85,85,173.1764706,0
0,0,0.125308642,81,81,190.1234568,0
0,0,0.088383838,45,45,197.2666667,0
0,0,0,3,3,253,0
0,0,0.080684105,71,71,152.7183099,0
0,0,0.067484663,164,164,146.5487805,0
0,0.380608053,0.051201923,65,0,83.4,65
4.623635639,0.46439318,0.055499172,211,53,116.1546392,158
2.645070221,0.430697674,0.066887357,160,60,122.6174497,100
0.377760965,0.325872748,0.08412483,67,58,172.3880597,9
0,0,0.092261905,64,64,172.5,0
0.032113281,0.254116356,0.122443016,59,57,192.0677966,2
0,0.316912972,0.118181818,11,0,86.09090909,11
0,0.43435859,0.030740568,114,0,79.29824561,114
0.403068488,0.347284728,0.109605911,30,16,122.9655172,14
0.011602917,1,0.058823529,17,16,89.23529412,1
0,0,0.001976285,23,23,54,0
0.595984181,0.282248232,0.038461538,14,9,55.92857143,5
0,0,0.091517857,64,64,112.09375,0
0,0,0.084375,65,65,107.1692308,0
0.235536219,0.347597598,0.140649452,76,63,191.9444444,13
0,0,0.19047619,7,7,92.42857143,0
1.7870642,0.314580785,0.099557522,116,107,170.2566372,9
19.96538266,0.426649466,0.041971079,463,231,116.764574,232
2.064374268,0.404508125,0.126680672,129,93,187.5166667,36
